uniqueID,AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3
1568,Walkforward5,1.122149,0.002180017,0.1587443,0.008347323,0.6860123,-0.0005978463,0.3078378,-0.009648927,0.6859952,-0.06320356,0.4319696,-0.1175251,0.6759219,-0.09870672,0.5775349,-0.1526063,0.668875
1569,Walkforward5,1.139116,0.0004135582,0.1584953,0.008857483,0.6860059,-0.00711156,0.3053232,-0.01579904,0.6858811,-0.06713696,0.4304532,-0.1238804,0.674786,-0.1030973,0.577208,-0.1521481,0.6689794
1570,Walkforward5,1.173099,-0.00215211,0.1566212,0.009012043,0.6860039,-0.0143098,0.2909915,-0.02142267,0.6857285,-0.0715308,0.4175282,-0.1277826,0.674058,-0.107502,0.5653501,-0.1504876,0.6693549
1571,Walkforward5,1.190066,-0.003241451,0.1563501,0.009460577,0.6859978,-0.02051464,0.2891071,-0.02748553,0.6855122,-0.0741485,0.4168952,-0.1315722,0.6733285,-0.1139605,0.5780878,-0.1461378,0.670318
1572,Walkforward5,1.20707,-0.00476074,0.156553,0.009979842,0.6859905,-0.02670933,0.2877535,-0.03379563,0.6852302,-0.0792377,0.4278708,-0.1383967,0.671959,-0.1156031,0.5804978,-0.142327,0.6711375
1573,Walkforward5,1.224056,-0.006377361,0.1574421,0.01034037,0.6859851,-0.03248255,0.2865624,-0.04056969,0.6848625,-0.08211982,0.4297627,-0.1415488,0.6713021,-0.1156423,0.584048,-0.1379412,0.6720526
1574,Walkforward5,1.24108,-0.008606582,0.1577452,0.01032553,0.6859854,-0.04272633,0.2925046,-0.05506891,0.6838493,-0.08473969,0.4309084,-0.1445634,0.6706594,-0.1152934,0.5869935,-0.1372541,0.6721933
1575,Walkforward5,1.258067,-0.01212504,0.1668471,0.009504607,0.6859972,-0.04728231,0.2893864,-0.06303541,0.6831611,-0.08708829,0.4311503,-0.1469209,0.6701468,-0.1145582,0.5891741,-0.1393989,0.6717518
1576,Walkforward5,1.292056,-0.01033509,0.1503923,0.008662127,0.6860083,-0.05114333,0.2712151,-0.073195,0.6821473,-0.0871301,0.4161165,-0.1487463,0.669744,-0.1134249,0.5764904,-0.1422112,0.671162
1577,Walkforward5,1.309005,-0.005987917,0.1457488,0.005306143,0.6860425,-0.05702706,0.2656838,-0.08486522,0.6807939,-0.09012015,0.4131332,-0.1516982,0.6690816,-0.1189548,0.5890847,-0.1483651,0.6698285
1578,Walkforward5,1.325955,-0.001228062,0.1413014,-0.0001331591,0.686063,-0.0602241,0.2606986,-0.09583148,0.679337,-0.09781601,0.4201385,-0.1565147,0.6679713,-0.1236838,0.5884553,-0.1525523,0.6688873
1579,Walkforward5,1.342906,-7.806084E-05,0.1373365,-0.005798834,0.6860386,-0.06449575,0.2655195,-0.1111804,0.6769944,-0.1021301,0.4182872,-0.1592366,0.6673276,-0.1274737,0.5887873,-0.1550202,0.6683198
1580,Walkforward5,1.359853,0.0001164765,0.1341461,-0.01069339,0.6859797,-0.06672041,0.2633089,-0.1187873,0.6757011,-0.1059747,0.4175321,-0.1607332,0.6669688,-0.1306552,0.5899718,-0.156255,0.6680321
1581,Walkforward5,1.376803,-0.004847719,0.1384957,-0.01831908,0.6858184,-0.06901744,0.2618262,-0.1260593,0.6743824,-0.108908,0.4173415,-0.1607724,0.6669593,-0.1321349,0.59081,-0.157588,0.6677189
1582,Walkforward5,1.410731,-0.009113363,0.1258316,-0.02376089,0.6856515,-0.07058744,0.2502562,-0.1317061,0.6733023,-0.1107098,0.4073097,-0.1592672,0.6673204,-0.1320485,0.5812867,-0.1581708,0.6675811
1583,Walkforward5,1.427668,-0.01342832,0.1238551,-0.03000912,0.6854064,-0.07222958,0.2496652,-0.1362146,0.6724048,-0.1165242,0.4201709,-0.1553674,0.6682391,-0.1306901,0.591184,-0.1619661,0.6666705
1584,Walkforward5,1.444635,-0.01811411,0.1221754,-0.03680129,0.6850753,-0.07348005,0.2492226,-0.1407128,0.6714778,-0.1169976,0.4222876,-0.1520747,0.6689962,-0.1294144,0.5910037,-0.1641954,0.6661249
1585,Walkforward5,1.46157,-0.02262005,0.1205706,-0.04376986,0.6846654,-0.07718313,0.2599081,-0.1481666,0.6698725,-0.1156823,0.4249106,-0.1480547,0.6698973,-0.1280395,0.5909488,-0.1666194,0.6655227
1586,Walkforward5,1.478717,-0.02572036,0.1182939,-0.05091877,0.6841708,-0.07751685,0.2607273,-0.1516813,0.6690854,-0.113135,0.4275939,-0.1473553,0.6700515,-0.126977,0.5919528,-0.1692972,0.6648465
1587,Walkforward5,1.512735,-0.03175623,0.1142364,-0.06505631,0.6829715,-0.07578764,0.2520114,-0.1543485,0.6684752,-0.1082742,0.4208674,-0.1486919,0.6697561,-0.1238496,0.5836341,-0.171691,0.6642324
1588,Walkforward5,1.529724,-0.03561401,0.1126151,-0.07203144,0.6822712,-0.07728446,0.2538424,-0.1557382,0.6681527,-0.1084614,0.4247625,-0.1506738,0.669313,-0.1250023,0.5992345,-0.1755833,0.6632141
1589,Walkforward5,1.546724,-0.04568762,0.1118491,-0.08068958,0.6813015,-0.08326515,0.2563461,-0.1561,0.6680683,-0.1163924,0.4424489,-0.1535412,0.6686611,-0.1280367,0.6035269,-0.1757094,0.6631808
1590,Walkforward5,1.563718,-0.05657191,0.111382,-0.08884092,0.6802866,-0.09052583,0.2586356,-0.1556043,0.668184,-0.1223689,0.4471776,-0.1524225,0.668917,-0.132108,0.6081816,-0.1756021,0.6632092
1591,Walkforward5,1.580668,-0.06002814,0.1121099,-0.09270539,0.6797707,-0.0968862,0.271721,-0.1534402,0.6686842,-0.1235753,0.4525114,-0.1493658,0.6696061,-0.1309575,0.6132387,-0.1733382,0.6638045
1592,Walkforward5,1.597701,-0.06362589,0.1215833,-0.1020867,0.6784253,-0.09920713,0.2748422,-0.1502684,0.6694041,-0.123651,0.4578086,-0.1458237,0.6703864,-0.1287202,0.6184455,-0.1706576,0.6644987
1593,Walkforward5,1.63167,-0.05911043,0.1158505,-0.1010235,0.6785843,-0.09430609,0.2710503,-0.143184,0.6709552,-0.1151642,0.4555519,-0.1397026,0.6716887,-0.1172454,0.6154744,-0.1620942,0.6666393
1594,Walkforward5,1.648619,-0.05542256,0.117175,-0.1017448,0.6784766,-0.08969912,0.2740232,-0.1367021,0.6723058,-0.1070873,0.4594396,-0.1349551,0.6726586,-0.1057097,0.6286493,-0.1508374,0.6692762
1595,Walkforward5,1.665675,-0.05146255,0.1184563,-0.101714,0.6784813,-0.08457973,0.2771347,-0.1295133,0.6737276,-0.09670807,0.4720107,-0.1326502,0.673117,-0.09415744,0.6309139,-0.1405867,0.6715042
1596,Walkforward5,1.682635,-0.04674275,0.1198493,-0.09981643,0.678763,-0.08179348,0.2924924,-0.1191657,0.6756345,-0.0859915,0.4741236,-0.1282272,0.6739734,-0.08133331,0.6328799,-0.1276623,0.6740807
1597,Walkforward5,1.699633,-0.04197504,0.1212796,-0.09759676,0.6790857,-0.07436518,0.2967679,-0.1090938,0.6773338,-0.07519522,0.4761456,-0.1238205,0.674797,-0.06838135,0.63454,-0.1147764,0.676394
1598,Walkforward5,1.716629,-0.03926827,0.134479,-0.09807201,0.6790172,-0.0654227,0.3018826,-0.09795859,0.6790336,-0.06582294,0.4798678,-0.1194862,0.6755779,-0.05545541,0.6366156,-0.1022689,0.6783978
1599,Walkforward5,1.750603,-0.02913444,0.1298626,-0.08725397,0.6804919,-0.04869483,0.2993633,-0.0828556,0.6810414,-0.04716748,0.4760153,-0.1079311,0.67752,-0.02913297,0.6403609,-0.07571746,0.681872
1600,Walkforward5,1.767579,-0.02498458,0.1333576,-0.08284907,0.6810423,-0.03944683,0.304701,-0.07708877,0.6817183,-0.03780288,0.4933149,-0.1049804,0.6779835,-0.0154806,0.6419954,-0.06118098,0.6833296
1601,Walkforward5,1.784613,-0.01878163,0.1367594,-0.07496081,0.6819556,-0.02935674,0.3101777,-0.06979426,0.6825037,-0.02395009,0.4979506,-0.09649153,0.6792436,0.002512638,0.6431371,-0.04210025,0.6847701
1602,Walkforward5,1.801562,-0.01305602,0.1397357,-0.06698301,0.6827853,-0.02144785,0.3285776,-0.06436857,0.6830367,-0.01056759,0.5023981,-0.08824208,0.6803645,0.01981764,0.6438881,-0.02312128,0.6856733
1603,Walkforward5,1.818547,-0.01182355,0.1422673,-0.06087738,0.6833568,-0.0170554,0.3334078,-0.05762439,0.6836388,-0.002562939,0.5061172,-0.08205074,0.6811389,0.03089502,0.6444825,-0.005978466,0.686037
1604,Walkforward5,1.852562,-0.01117539,0.1464564,-0.04883381,0.6843228,-0.009758183,0.3292007,-0.04466614,0.6846075,0.009563805,0.5010169,-0.06987971,0.6824949,0,0,0,0
1605,Walkforward5,1.869546,-0.01113865,0.1482678,-0.04277363,0.6847284,-0.006409533,0.3327992,-0.03822963,0.6849971,0.01606897,0.5027381,-0.06216389,0.683241,0,0,0,0
1606,Walkforward5,1.886533,-0.0100425,0.1494955,-0.03576977,0.6851299,-0.001594368,0.3349801,-0.0322163,0.6853063,0.02612177,0.5132763,-0.04991419,0.6842449,0,0,0,0
1607,Walkforward5,1.903536,-0.008870113,0.1508359,-0.02885158,0.6854562,0.003231261,0.3366722,-0.02707073,0.6855288,0.03375264,0.5131242,-0.03947746,0.6849263,0,0,0,0
1608,Walkforward5,1.920516,-0.007809165,0.1519352,-0.02318368,0.6856713,0.01051028,0.346327,-0.02637737,0.6855558,0.04041915,0.5126044,-0.02823084,0.685482,0,0,0,0
1609,Walkforward5,1.937506,-0.008159725,0.1658358,-0.01487257,0.6859018,0.01535467,0.3459873,-0.02408125,0.6856403,0.04687675,0.511797,-0.01738778,0.6858427,0,0,0,0
1610,Walkforward5,1.971522,-0.004828955,0.1568253,-0.004015225,0.6860513,0.02183748,0.3342118,-0.01895672,0.6858011,0.05575903,0.4992937,-0.004242348,0.6860499,0,0,0,0
1611,Walkforward5,1.988471,-0.0009690017,0.1578823,0.003684889,0.6860532,0.02499435,0.333964,-0.01811711,0.6858238,0.064927,0.5063527,0.01161834,0.6859647,0,0,0,0
1612,Walkforward5,2.005469,0.003021688,0.1590188,0.007468389,0.6860225,0.02777762,0.3339342,-0.01785246,0.6858308,0.07085756,0.5037678,0.02178573,0.6857171,0,0,0,0
1613,Walkforward5,2.022461,0.007008308,0.1602404,0.007691176,0.68602,0.03193285,0.3472075,-0.02044821,0.6857583,0.07649479,0.5010193,0.03297134,0.6852703,0,0,0,0
1614,Walkforward5,2.039409,0.009101599,0.1622602,0.006687172,0.6860305,0.03539687,0.3482615,-0.0202071,0.6857654,0.081939,0.4985342,0.04393415,0.6846549,0,0,0,0
1615,Walkforward5,2.056422,0.01078438,0.1779722,0.003415785,0.6860546,0.03878122,0.3498679,-0.02060494,0.6857536,0.08711381,0.4964436,0.05492018,0.6838613,0,0,0,0
1616,Walkforward5,2.090404,0.01321326,0.1697796,0.004066833,0.686051,0.04317331,0.3404868,-0.02048535,0.6857572,0,0,0,0,0,0,0,0
1617,Walkforward5,2.107412,0.01492193,0.1717262,0.004331521,0.6860493,0.04646294,0.3417241,-0.02096853,0.6857425,0,0,0,0,0,0,0,0
1618,Walkforward5,2.124399,0.0164062,0.1734227,0.004602676,0.6860476,0.04944851,0.3416271,-0.01939454,0.6857889,0,0,0,0,0,0,0,0
1619,Walkforward5,2.141375,0.01807059,0.1740813,0.003273647,0.6860552,0.05497183,0.3507051,-0.01445544,0.6859108,0,0,0,0,0,0,0,0
1620,Walkforward5,2.158326,0.0196324,0.1741778,0.001127006,0.6860621,0.05738007,0.3492262,-0.011294,0.6859701,0,0,0,0,0,0,0,0
1621,Walkforward5,2.192361,0.02493009,0.1697783,-0.006782497,0.6860296,0.05957676,0.3351335,-0.008637313,0.6860087,0,0,0,0,0,0,0,0
1622,Walkforward5,2.209332,0.02529018,0.1672714,-0.01245558,0.68595,0.05961835,0.332523,-0.005759637,0.6860389,0,0,0,0,0,0,0,0
1623,Walkforward5,2.226276,0.02376561,0.1647926,-0.01907128,0.6857979,0.05765957,0.3298803,-0.004356946,0.6860492,0,0,0,0,0,0,0,0
1624,Walkforward5,2.243225,0.02178277,0.1634961,-0.02254774,0.6856925,0.0606008,0.3361392,0.007186186,0.6860254,0,0,0,0,0,0,0,0
1625,Walkforward5,2.260175,0.02007152,0.1622738,-0.02364964,0.6856553,0.06171419,0.3324656,0.01598809,0.6858767,0,0,0,0,0,0,0,0
1626,Walkforward5,2.277308,0.02218064,0.173845,-0.02564081,0.6855838,0.0655765,0.3279899,0.0277809,0.6855003,0,0,0,0,0,0,0,0
1627,Walkforward5,2.311327,0.02470039,0.1595984,-0.02283233,0.685683,0.07066687,0.3100481,0.04131271,0.684818,0,0,0,0,0,0,0,0
1628,Walkforward5,2.328273,0.02627464,0.159144,-0.0238684,0.6856477,0.07390909,0.3059481,0.05166487,0.6841149,0,0,0,0,0,0,0,0
1629,Walkforward5,2.345275,0.02778757,0.158479,-0.02466044,0.6856197,0,0,0,0,0,0,0,0,0,0,0,0
1630,Walkforward5,2.362236,0.02919016,0.1580436,-0.02551786,0.6855884,0,0,0,0,0,0,0,0,0,0,0,0
1631,Walkforward5,2.379249,0.03052736,0.1569957,-0.02295069,0.6856791,0,0,0,0,0,0,0,0,0,0,0,0
1632,Walkforward5,2.396262,0.03463583,0.1656327,-0.01623733,0.6858709,0,0,0,0,0,0,0,0,0,0,0,0
1633,Walkforward5,2.430275,0.03322638,0.1554114,-0.008098541,0.6860152,0,0,0,0,0,0,0,0,0,0,0,0
1634,Walkforward5,2.44725,0.03424814,0.1550881,0.000574924,0.6860628,0,0,0,0,0,0,0,0,0,0,0,0
1635,Walkforward5,2.464344,0.03528893,0.1545635,0.009183898,0.6860016,0,0,0,0,0,0,0,0,0,0,0,0
1636,Walkforward5,2.481285,0.03750864,0.1525465,0.01744527,0.6858412,0,0,0,0,0,0,0,0,0,0,0,0
1637,Walkforward5,2.498236,0.04366466,0.1594618,0.03249717,0.685293,0,0,0,0,0,0,0,0,0,0,0,0
1638,Walkforward5,2.53229,0.04481028,0.1435136,0.04410171,0.6846441,0,0,0,0,0,0,0,0,0,0,0,0
1639,Walkforward5,2.54924,0.04661948,0.1400213,0.0546279,0.6838847,0,0,0,0,0,0,0,0,0,0,0,0
1640,Walkforward5,2.566256,0.04833139,0.1364065,0.06526273,0.6829519,0,0,0,0,0,0,0,0,0,0,0,0
1641,Walkforward5,2.583221,0.04976578,0.1333708,0.07611207,0.681828,0,0,0,0,0,0,0,0,0,0,0,0
1642,Walkforward5,2.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Walkforward5,2.617215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Walkforward5,2.651171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Walkforward5,2.668119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Walkforward5,2.685194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,Walkforward5,2.702149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,Walkforward5,2.719161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,Walkforward5,2.753099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Walkforward5,2.770056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Walkforward5,2.787007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Walkforward5,2.803947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Walkforward5,2.821052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Walkforward6,0,-0.04369085,0.1076829,-0.05588825,0.6837829,-0.04823269,0.2595337,-0.04804575,0.6843786,-0.03478161,0.4471374,-0.04508099,0.6845803,-0.01651886,0.5861714,-0.01723347,0.6858466
1655,Walkforward6,0.01695121,-0.04413337,0.1179593,-0.05405902,0.6839299,-0.04182123,0.2652184,-0.03694457,0.6850676,-0.0279402,0.4505718,-0.0407051,0.6848545,-0.008582396,0.5868535,-0.00947364,0.6859977
1656,Walkforward6,0.05098784,-0.03799995,0.1127681,-0.04654229,0.6844825,-0.03065147,0.264025,-0.0235339,0.6856593,-0.01490739,0.446631,-0.03170841,0.6853299,0.006423163,0.579863,0.002888818,0.686057
1657,Walkforward6,0.06796707,-0.03532797,0.1146772,-0.04299681,0.6847143,-0.02404477,0.2701895,-0.01555541,0.6858866,-0.005855322,0.4603117,-0.02546858,0.6855901,0.01710875,0.5869831,0.01596094,0.6858773
1658,Walkforward6,0.08496209,-0.03186682,0.1166836,-0.03741572,0.685042,-0.01473724,0.2767749,-0.01185962,0.6859605,0.003357251,0.4631717,-0.01779196,0.6858323,0.02808886,0.5866678,0.02797633,0.6854924
1659,Walkforward6,0.1019113,-0.02837342,0.1186079,-0.03197242,0.6853176,-0.001245841,0.2972777,-0.01620833,0.6858715,0.01241832,0.465904,-0.01033868,0.6859851,0.03880353,0.5863431,0.03929733,0.6849366
1660,Walkforward6,0.1189423,-0.02528469,0.1201524,-0.02814209,0.6854856,0.006366941,0.3032874,-0.01563005,0.685885,0.02009702,0.4681151,-0.003070007,0.6860561,0.04775967,0.5862865,0.04781434,0.6843948
1661,Walkforward6,0.1528486,-0.0196355,0.1226493,-0.02116048,0.6857367,0.01522125,0.3003193,-0.008469453,0.6860108,0.03240078,0.4620431,0.007524866,0.6860218,0.06178871,0.5781704,0.05961206,0.6834683
1662,Walkforward6,0.1697979,-0.01664009,0.1235183,-0.01787146,0.6858302,0.01865645,0.3049005,-0.004510271,0.6860482,0.03916619,0.4635363,0.01327017,0.6859347,0.07135395,0.5884262,0.07111791,0.682367
1663,Walkforward6,0.1868955,-0.01299897,0.1240586,-0.01454515,0.6859089,0.02228538,0.3086415,-0.001017848,0.6860623,0.04823548,0.4740367,0.0215187,0.6857256,0.07864176,0.5899803,0.07929645,0.6814651
1664,Walkforward6,0.203874,-0.008747462,0.1250022,-0.01102319,0.6859745,0.02569797,0.3121876,0.002010788,0.6860601,0.05495317,0.4747654,0.02728236,0.6855204,0.08543044,0.5908712,0.08657658,0.6805784
1665,Walkforward6,0.2208559,-0.00408622,0.1262499,-0.008096656,0.6860152,0.03012211,0.3256405,0.01021542,0.685987,0.06069193,0.4748603,0.0331114,0.6852636,0.0908887,0.5907862,0.0919115,0.6798785
1666,Walkforward6,0.2378857,0.004716298,0.1397095,0.00174499,0.6860608,0.03471754,0.3274144,0.01166497,0.6859639,0.06606045,0.4746848,0.03869442,0.684971,0.0963028,0.5897743,0.0968473,0.679193
1667,Walkforward6,0.2718769,0.01104705,0.1341571,0.01020843,0.6859871,0.04037088,0.3199424,0.01317961,0.6859365,0.07238741,0.464635,0.04460968,0.6846112,0.1033235,0.5785758,0.102202,0.6784079
1668,Walkforward6,0.288838,0.01491963,0.1374983,0.01830687,0.6858187,0.04367218,0.3211335,0.01454138,0.6859089,0.07600833,0.4630052,0.04942404,0.6842805,0.1114672,0.5831249,0.1096102,0.6772504
1669,Walkforward6,0.305807,0.0184295,0.1412161,0.02411407,0.6856391,0.04681019,0.3222889,0.01593641,0.6858779,0.08193391,0.4680911,0.05891474,0.6835287,0.1166045,0.580861,0.1138535,0.67655
1670,Walkforward6,0.3228225,0.0215176,0.145157,0.0283951,0.6854752,0.05184359,0.3337243,0.01848328,0.685814,0.08549791,0.466015,0.06531929,0.6829465,0.1214533,0.5786127,0.1179945,0.6758401
1671,Walkforward6,0.3398306,0.02623398,0.149592,0.02639767,0.685555,0.05469101,0.3346902,0.02046741,0.6857577,0.08890171,0.4640964,0.07117456,0.6823611,0.1256719,0.576403,0.1216797,0.6751863
1672,Walkforward6,0.3567802,0.03566055,0.1679372,0.01643274,0.6858662,0.05732977,0.3357227,0.02230115,0.6857005,0.09210356,0.4627456,0.07584776,0.6818575,0.1292373,0.5742633,0.1249079,0.6745965
1673,Walkforward6,0.3907679,0.03949381,0.1634743,0.01338891,0.6859324,0.0601819,0.3275739,0.02594495,0.6855723,0.09543528,0.452793,0.08066415,0.6813045,0.1350581,0.5635373,0.127862,0.6740429
1674,Walkforward6,0.4077598,0.04014285,0.1676686,0.012891,0.6859419,0.0623487,0.3287792,0.02887791,0.685455,0.1000747,0.462458,0.08886895,0.6802829,0.1460092,0.5701503,0.1311268,0.6734154
1675,Walkforward6,0.4247982,0.03943835,0.1717502,0.0133874,0.6859325,0.06407925,0.329797,0.03115884,0.6853551,0.1014981,0.4638742,0.09372629,0.6796308,0.1491923,0.5691373,0.1322308,0.6731995
1676,Walkforward6,0.4417913,0.03774086,0.1747733,0.0129879,0.6859401,0.06706199,0.3396042,0.03551287,0.6851433,0.101651,0.4642957,0.09750047,0.6790995,0.1511337,0.5679265,0.1323722,0.6731716
1677,Walkforward6,0.458797,0.03511436,0.1771791,0.01192344,0.6859594,0.06671558,0.3393172,0.03718458,0.6850546,0.1004506,0.463383,0.09992876,0.6787465,0.1518411,0.5664437,0.1317544,0.6732929
1678,Walkforward6,0.4927965,0.02788793,0.1775061,0.01011885,0.6859884,0.05843675,0.3267303,0.03301494,0.6852682,0.09044147,0.4502964,0.09511946,0.6794371,0.143246,0.554319,0.1234747,0.6748604
1679,Walkforward6,0.5097785,0.02485822,0.1759949,0.003800371,0.6860525,0.05451076,0.3236149,0.03083943,0.6853696,0.08565343,0.4457426,0.09209617,0.6798535,0.1444049,0.5597702,0.1148903,0.6763747
1680,Walkforward6,0.5267411,0.02212133,0.1739308,-0.003972228,0.6860515,0.05051069,0.3193785,0.02748115,0.6855124,0.08462209,0.4480442,0.09149948,0.679934,0.140325,0.5569283,0.1054375,0.6779125
1681,Walkforward6,0.5436915,0.02033251,0.1715031,-0.008496855,0.6860105,0.04788695,0.3143805,0.02642081,0.6855541,0.08266147,0.4428241,0.09000344,0.6801338,0.1377317,0.5535302,0.09715426,0.6791492
1682,Walkforward6,0.5607458,0.01906619,0.1686879,-0.01152988,0.6859662,0.04832575,0.3157792,0.03150804,0.6853392,0.08190998,0.4372206,0.0899214,0.6801446,0.1362946,0.5496325,0.08993048,0.6801434
1683,Walkforward6,0.5778202,0.01947592,0.1756532,-0.007088439,0.6860264,0.04817665,0.3091063,0.0398219,0.6849063,0.08294191,0.430321,0.09561042,0.6793682,0.138064,0.5447111,0.08930777,0.6802254
1684,Walkforward6,0.6117162,0.01564083,0.1578801,0.004696243,0.686047,0.04686741,0.2880386,0.05546808,0.6838171,0.08381744,0.4084509,0.108714,0.6773948,0.1414003,0.5244021,0.09649261,0.6792434
1685,Walkforward6,0.6287993,0.015379,0.1543465,0.009786168,0.6859933,0.04782934,0.2819827,0.06339397,0.6831279,0.08773862,0.4018518,0.1146833,0.6764098,0.1478036,0.5299373,0.1045373,0.6780519
1686,Walkforward6,0.6458302,0.01706343,0.1514051,0.01325614,0.685935,0.04999398,0.2772549,0.06804494,0.6826802,0.09828512,0.4043998,0.1184503,0.6757603,0.1515703,0.5269548,0.1065526,0.6777382
1687,Walkforward6,0.6627775,0.01944509,0.1487849,0.01552194,0.6858874,0.05456029,0.2831731,0.07560234,0.6818847,0.1019787,0.3994531,0.1190693,0.6756516,0.1554381,0.5245367,0.1072957,0.6776209
1688,Walkforward6,0.6797283,0.02200584,0.146466,0.01763922,0.6858363,0.05677371,0.2812549,0.08030739,0.6813467,0.1059297,0.3952294,0.1196047,0.675557,0.1602592,0.5224313,0.1079328,0.6775198
1689,Walkforward6,0.696676,0.02670149,0.1535315,0.02249027,0.6856943,0.05891541,0.2788575,0.0845815,0.6808292,0.1099439,0.3912345,0.120033,0.675481,0.1652449,0.5205544,0.1086401,0.6774067
1690,Walkforward6,0.7309167,0.02640008,0.1410991,0.01888778,0.685803,0.05681185,0.2660211,0.08177797,0.6811717,0.1097879,0.3784733,0.1135076,0.6766081,0.1634163,0.5092592,0.1034314,0.6782216
1691,Walkforward6,0.7479133,0.02690084,0.1393531,0.02310279,0.685674,0.05711551,0.263369,0.08528513,0.6807414,0.117419,0.3844316,0.1111418,0.6770007,0.1686851,0.5165265,0.1066724,0.6777193
1692,Walkforward6,0.7648917,0.02735916,0.1375335,0.02787054,0.6854967,0.05797256,0.259795,0.08915059,0.6802461,0.1204192,0.3823067,0.1093608,0.6772907,0.1703523,0.5147435,0.1094262,0.6772802
1693,Walkforward6,0.781884,0.02740949,0.134893,0.03124427,0.6853512,0.06222676,0.2633695,0.09523101,0.6794215,0.1221216,0.3805438,0.105558,0.6778938,0.1701981,0.5134345,0.1114849,0.6769443
1694,Walkforward6,0.7989042,0.02746547,0.1321038,0.03459386,0.6851904,0.06376915,0.2601237,0.09810733,0.6790122,0.1236139,0.3789207,0.1013482,0.678536,0.1698551,0.512156,0.1134152,0.6766236
1695,Walkforward6,0.8328556,0.02765064,0.1257317,0.04141163,0.6848121,0.06298686,0.2466749,0.0997438,0.6787736,0.1223949,0.3678129,0.09633113,0.6792663,0.165735,0.5008767,0.1138824,0.6765451
1696,Walkforward6,0.8498507,0.02792597,0.1228132,0.04574408,0.6845363,0.0637383,0.2437227,0.1014826,0.6785159,0.1232476,0.3673742,0.0918408,0.6798881,0.1635456,0.5091982,0.1159988,0.6761855
1697,Walkforward6,0.8668599,0.02819719,0.1200278,0.04961457,0.6842667,0.0641155,0.2407519,0.1029135,0.6783003,0.1270536,0.3774416,0.09485481,0.6794741,0.1604984,0.508289,0.1159261,0.676198
1698,Walkforward6,0.883864,0.02819117,0.1180465,0.05087641,0.684174,0.06589915,0.2386262,0.1022801,0.6783961,0.1272254,0.3780786,0.09343746,0.6796705,0.1555147,0.507785,0.113202,0.6766593
1699,Walkforward6,0.9008511,0.02811247,0.1164426,0.05211207,0.684081,0.07342652,0.2446786,0.1026651,0.6783379,0.1274569,0.3787325,0.09193727,0.679875,0.1503994,0.5071139,0.1101954,0.6771554
1700,Walkforward6,0.9178035,0.02976605,0.1254891,0.05790592,0.6836149,0.07415513,0.2429588,0.1015198,0.6785103,0.1285413,0.3793956,0.09047759,0.6800708,0.1449904,0.5063407,0.1065219,0.677743
1701,Walkforward6,0.9517698,0.0267547,0.1168403,0.05788296,0.6836169,0.0721403,0.232368,0.0973492,0.6791213,0.1264373,0.3713674,0.0863752,0.680604,0.135644,0.4968032,0.09987566,0.6787543
