uniqueID,AnimationName,Timestamp,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
1499,Walkforward4,3.319869,-0.1602508,0.1303896,-0.2494787,0.2080713,0.1019478,-0.002432031,-0.03376062,1.485866,0.1034988,0.01138598,-0.2941728,1.091594,0.1296371,-0.1631245,-0.5975858,-0.0340661,0.03148317,0.005242601
1500,Walkforward4,3.336884,-0.1600037,0.1258468,-0.2288209,0.210407,0.09933697,-0.01397274,-0.03443383,1.486265,0.1033758,0.01235828,-0.2271406,1.032885,0.1167841,-0.1305427,-0.5770355,-0.03366079,0.01993775,-0.006147102
1501,Walkforward4,3.37085,-0.1625725,0.1212219,-0.1972783,0.2140666,0.09830557,-0.03147744,-0.03582511,1.48644,0.1011392,-0.128442,-0.2312455,1.577132,0.1829803,-0.05156994,-0.875235,-0.06956384,0.008767843,-0.1118314
1502,Walkforward4,3.387799,-0.1640377,0.1189811,-0.1811388,0.2164259,0.0979448,-0.03975621,-0.03657104,1.486536,0.09930253,-0.07325932,-0.1120381,0.8069746,0.1179636,-0.0180386,-0.4139384,-0.03729668,0.004792213,-0.09183362
1503,Walkforward4,3.404847,-0.1650687,0.1164293,-0.1625952,0.2188552,0.09767448,-0.04899973,-0.0374166,1.486532,0.09733433,-0.05154908,-0.1275934,0.9271808,0.1214646,-0.01351573,-0.4621763,-0.04227757,-0.0002205372,-0.09840988
1504,Walkforward4,3.421791,-0.1652171,0.112791,-0.1384344,0.2215124,0.09765286,-0.06043869,-0.03848789,1.486357,0.09507679,-0.007420033,-0.1819119,1.208039,0.1328632,-0.001081079,-0.5719476,-0.05356483,-0.00872612,-0.112877
1505,Walkforward4,3.43874,-0.1648205,0.1099871,-0.1156223,0.2237109,0.09756062,-0.07119378,-0.0394856,1.486094,0.09293807,0.01982749,-0.1401972,1.140609,0.1099236,-0.004611909,-0.5377546,-0.04988518,-0.01316071,-0.1069359
1506,Walkforward4,3.455752,-0.1638695,0.1076411,-0.09578137,0.2251907,0.09741378,-0.08048232,-0.04032328,1.485872,0.09099877,0.04755259,-0.1172978,0.9920441,0.07398799,-0.007342175,-0.4644271,-0.04188418,-0.01111031,-0.09696521
1507,Walkforward4,3.489747,-0.1596491,0.1030228,-0.05480687,0.2269664,0.09681056,-0.09880529,-0.04194141,1.485454,0.08647079,0.2110183,-0.230914,2.048725,0.0887841,-0.0301607,-0.9161487,-0.0809066,-0.02087355,-0.2263989
1508,Walkforward4,3.506763,-0.1558825,0.100589,-0.03145189,0.2270949,0.09633506,-0.1087672,-0.04287797,1.485224,0.08368394,0.1883291,-0.12169,1.167749,0.006425381,-0.02377518,-0.4980959,-0.04682802,-0.01152754,-0.1393426
1509,Walkforward4,3.523726,-0.1503446,0.09812803,-0.004342675,0.2264794,0.09571449,-0.1199727,-0.04404733,1.484931,0.08036836,0.2768986,-0.1230508,1.355461,-0.03077388,-0.03102832,-0.5602755,-0.05846787,-0.01465678,-0.1657788
1510,Walkforward4,3.540675,-0.1447209,0.09632231,0.02026885,0.2256141,0.09508263,-0.1296721,-0.04510953,1.484801,0.07650122,0.2811819,-0.09028614,1.230576,-0.04326478,-0.03159344,-0.4849665,-0.05310979,-0.006490946,-0.1933571
1511,Walkforward4,3.557695,-0.1392726,0.09468593,0.04167672,0.2245293,0.09446962,-0.1374693,-0.04603634,1.484958,0.07184911,0.2724171,-0.08181892,1.070393,-0.05423799,-0.0306502,-0.3898613,-0.04634056,0.007879734,-0.2326056
1512,Walkforward5,0,-0.2412005,0.1285741,0.1755254,0.120234,0.05641414,-0.2789722,0.03189938,1.416068,0.200474,-5.096398,1.69441,6.692437,-5.214764,-1.902774,-7.075148,3.896785,-3.444517,6.431244
1513,Walkforward5,0.01694963,-0.2336238,0.1288975,0.1875103,0.1218702,0.05688242,-0.283721,0.03081151,1.415526,0.2018053,0.3788367,0.01617,0.599242,0.08180849,0.02341401,-0.2374366,-0.05439352,-0.02709031,0.06656647
1514,Walkforward5,0.05112363,-0.2186174,0.1293689,0.2071632,0.1261435,0.05871679,-0.2936704,0.02845397,1.414679,0.2047555,0.7503175,0.02356693,0.9826481,0.2136659,0.09171814,-0.4974738,-0.1178768,-0.04235506,0.1475081
1515,Walkforward5,0.06807286,-0.2115574,0.1294157,0.2150696,0.1286609,0.06009302,-0.2990128,0.02715531,1.414375,0.2063499,0.3530033,0.002340227,0.3953166,0.1258709,0.0688117,-0.2671152,-0.06493321,-0.01520514,0.0797227
1516,Walkforward5,0.08502012,-0.2019769,0.1298964,0.2241596,0.1305174,0.06194487,-0.3069222,0.02508813,1.414083,0.2081103,0.4790232,0.02403483,0.4544996,0.09282306,0.09259265,-0.3954723,-0.1033591,-0.01460314,0.08801892
1517,Walkforward5,0.1020744,-0.1929083,0.1303585,0.232239,0.1321575,0.06397486,-0.3147085,0.02308483,1.413757,0.209938,0.4534289,0.02310798,0.4039727,0.08200482,0.1014993,-0.3893167,-0.1001648,-0.01628399,0.09138435
1518,Walkforward5,0.1190236,-0.1859297,0.1289289,0.233171,0.1330117,0.06671329,-0.3211571,0.02153012,1.413512,0.2120541,0.3489301,-0.07148087,0.0466004,0.04270896,0.1369216,-0.3224298,-0.07773563,-0.01227856,0.1058072
1519,Walkforward5,0.1530764,-0.1732474,0.1259404,0.2325651,0.1344134,0.07247423,-0.3337733,0.0181817,1.412796,0.2165111,0.6341144,-0.1494274,-0.03029704,0.07008612,0.2880473,-0.6308079,-0.1674208,-0.03579855,0.2228484
1520,Walkforward5,0.1700687,-0.1674241,0.1244352,0.230943,0.1348502,0.07522617,-0.3410237,0.01624777,1.412363,0.2188181,0.2911672,-0.07525682,-0.08110628,0.02183765,0.1375969,-0.3625199,-0.09669671,-0.02164841,0.1153484
1521,Walkforward5,0.187282,-0.1619683,0.1233816,0.2274878,0.1345641,0.07721818,-0.3526832,0.01355211,1.411922,0.2212068,0.2727881,-0.05268119,-0.1727566,-0.01430288,0.09960048,-0.5829781,-0.1347829,-0.022012,0.1194365
1522,Walkforward5,0.2043189,-0.1558312,0.1219811,0.2226117,0.1343186,0.08000987,-0.3642902,0.01044385,1.411486,0.2237029,0.3068581,-0.07002465,-0.2438083,-0.01227334,0.1395844,-0.5803466,-0.1554128,-0.0218153,0.1248062
1523,Walkforward5,0.2214051,-0.1477278,0.1183455,0.2139398,0.1346825,0.08479203,-0.3763386,0.006026369,1.411256,0.226567,0.4051685,-0.1817822,-0.4335932,0.01819283,0.2391081,-0.6024197,-0.2208743,-0.01149774,0.1432046
1524,Walkforward5,0.2383527,-0.1405991,0.115798,0.2058614,0.1354159,0.08937474,-0.3869165,0.001554535,1.410689,0.2294635,0.3564335,-0.1273721,-0.4039191,0.03667027,0.2291352,-0.5288944,-0.2235917,-0.02838373,0.1448229
1525,Walkforward5,0.272267,-0.1292685,0.1155009,0.1907249,0.1387584,0.09716267,-0.4031286,-0.006888313,1.407515,0.2367063,0.5665317,-0.01485683,-0.756824,0.1671262,0.3893968,-0.8106068,-0.4221424,-0.1586795,0.3621407
1526,Walkforward5,0.2892142,-0.1260475,0.1180494,0.1799306,0.1383336,0.1010739,-0.4137376,-0.008483541,1.40424,0.2431077,0.1610495,0.1274277,-0.5397193,-0.02123863,0.1955628,-0.53045,-0.0797614,-0.163728,0.3200687
1527,Walkforward5,0.3061635,-0.1238437,0.1206399,0.1701305,0.1380689,0.1050758,-0.4233559,-0.009509891,1.40114,0.2489558,0.1101885,0.1295246,-0.4900008,-0.01323894,0.2000947,-0.4809156,-0.05131751,-0.1549959,0.2924062
1528,Walkforward5,0.323361,-0.1231722,0.1229967,0.1620055,0.1381157,0.1090776,-0.4314251,-0.009581267,1.398411,0.2539403,0.03357902,0.1178395,-0.4062496,0.002343208,0.2000909,-0.4034594,-0.003568782,-0.1364589,0.2492271
1529,Walkforward5,0.3403343,-0.1228776,0.1248402,0.1531812,0.1375529,0.1135722,-0.4398555,-0.008957122,1.395782,0.2592558,0.01472719,0.09217411,-0.4412189,-0.02814084,0.2247296,-0.4215181,0.03120722,-0.1314402,0.2657741
1530,Walkforward5,0.3573199,-0.1232689,0.1259185,0.1432109,0.1363294,0.1188699,-0.4489805,-0.007316697,1.39327,0.2651996,-0.0195656,0.0539165,-0.4985124,-0.06117821,0.264883,-0.4562542,0.08202128,-0.1256168,0.2971902
1531,Walkforward5,0.3913229,-0.1238427,0.1264831,0.1260853,0.1373918,0.1280579,-0.4641407,-0.005602879,1.390274,0.2730666,-0.02869032,0.02822578,-0.8562803,0.05312338,0.459401,-0.7580101,0.08569092,-0.1497865,0.393346
1532,Walkforward5,0.4082871,-0.1230657,0.1272361,0.1176254,0.1372847,0.1328767,-0.4708268,-0.004861819,1.389274,0.2757753,0.03885217,0.03765151,-0.4229959,-0.005353987,0.2409406,-0.3343016,0.037053,-0.0500381,0.1354381
1533,Walkforward5,0.4252988,-0.1214724,0.1288921,0.1087379,0.1358674,0.1382335,-0.4771892,-0.003906116,1.388368,0.277993,0.07966347,0.08279979,-0.4443754,-0.07086471,0.2678387,-0.3181204,0.04778513,-0.04530549,0.110884
1534,Walkforward5,0.442248,-0.1198798,0.1303426,0.1007395,0.1346916,0.1429752,-0.4818223,-0.003400978,1.387679,0.2797199,0.07962845,0.07252842,-0.3999189,-0.05879179,0.2370842,-0.2316549,0.02525692,-0.03444552,0.08634627
1535,Walkforward5,0.4591968,-0.1182522,0.1315661,0.09352465,0.1336793,0.1471563,-0.4849267,-0.003297747,1.387197,0.281008,0.08138344,0.06117448,-0.360743,-0.05061477,0.2090581,-0.1552209,0.005161529,-0.02408028,0.0644058
1536,Walkforward5,0.4763051,-0.1172331,0.1320657,0.08422326,0.1339121,0.1523385,-0.4878854,-0.003627651,1.387282,0.2817079,0.05095191,0.02497584,-0.4650694,0.0116393,0.2591066,-0.1479372,-0.01649519,0.004273653,0.03499538
1537,Walkforward5,0.51029,-0.1159938,0.1318276,0.06458357,0.1363709,0.1635477,-0.4915976,-0.005305942,1.388626,0.2814067,0.06196946,-0.01190081,-0.9819847,0.1229391,0.5604595,-0.1856074,-0.08391456,0.06716847,-0.01506358
1538,Walkforward5,0.5272787,-0.1152005,0.131273,0.05693663,0.1377541,0.1684555,-0.4913719,-0.006524259,1.389659,0.2803825,0.03966279,-0.02773032,-0.382347,0.06916076,0.2453931,0.01128465,-0.06091583,0.05164146,-0.05121082
1539,Walkforward5,0.5442824,-0.1145391,0.1304223,0.04960887,0.1398001,0.1721937,-0.488315,-0.007870969,1.390991,0.2787026,0.0330694,-0.04253536,-0.3663881,0.1023002,0.1869105,0.1528427,-0.06733553,0.06660223,-0.08399487
1540,Walkforward5,0.5612553,-0.1139254,0.1294209,0.04246023,0.14226,0.1753803,-0.4836469,-0.009296964,1.392461,0.2766507,0.03068671,-0.05007163,-0.3574321,0.1229949,0.1593269,0.2334073,-0.07129973,0.07349253,-0.102593
1541,Walkforward5,0.5782567,-0.113187,0.1280117,0.03420535,0.1454903,0.1786204,-0.4776921,-0.01085656,1.394231,0.2740975,0.03691763,-0.07045791,-0.4127439,0.1615144,0.1620077,0.2977386,-0.07797992,0.08851886,-0.1276597
1542,Walkforward5,0.612229,-0.1111374,0.1246189,0.01349005,0.1532959,0.1863902,-0.460802,-0.01442756,1.39828,0.2678137,0.1024801,-0.1696412,-1.035765,0.3902815,0.3884897,0.8445054,-0.17855,0.2024412,-0.314188
1543,Walkforward5,0.6292319,-0.1096665,0.1227759,0.0002826142,0.1578095,0.1915495,-0.4489454,-0.01651047,1.400483,0.2640312,0.07354841,-0.09215288,-0.660372,0.2256788,0.2579637,0.5928293,-0.1041453,0.1101732,-0.1891285
1544,Walkforward5,0.6461807,-0.1093036,0.1220177,-0.008827698,0.1613077,0.1937992,-0.4371733,-0.01796975,1.402331,0.2601816,0.01814291,-0.03790744,-0.4555157,0.1749121,0.1124844,0.5886048,-0.07296419,0.09237528,-0.1924768
1545,Walkforward5,0.6632638,-0.1092107,0.1215883,-0.01669002,0.1644577,0.1953076,-0.4253172,-0.01924744,1.404039,0.2562622,0.004642829,-0.02147183,-0.3931162,0.1574963,0.07542148,0.5928084,-0.06388454,0.08542538,-0.1959741
1546,Walkforward5,0.6802983,-0.1108598,0.1206788,-0.02707437,0.1684146,0.1948977,-0.4109313,-0.02031809,1.405586,0.2527857,-0.08245409,-0.04547089,-0.5192176,0.1978472,-0.02049357,0.719294,-0.05353242,0.07733703,-0.1738206
1547,Walkforward5,0.6972483,-0.1112688,0.1198193,-0.03442869,0.1722262,0.1941958,-0.3963155,-0.02148182,1.406915,0.2490599,-0.02044998,-0.04297532,-0.3677156,0.1905814,-0.03509894,0.7307917,-0.05818643,0.0664413,-0.1862943
1548,Walkforward5,0.7311953,-0.1256722,0.109033,-0.05284608,0.1797924,0.1819413,-0.3486306,-0.02384512,1.410131,0.2415471,-0.7201701,-0.5393155,-0.9208698,0.3783092,-0.6127216,2.384244,-0.1181651,0.1608014,-0.3756359
1549,Walkforward5,0.7482603,-0.130084,0.1050344,-0.05935315,0.1825017,0.1748002,-0.3263758,-0.02465522,1.411279,0.2383326,-0.2205908,-0.1999304,-0.3253536,0.135462,-0.3570572,1.112738,-0.0405049,0.05738735,-0.1607284
1550,Walkforward5,0.7652493,-0.1338344,0.1013487,-0.06547385,0.1848514,0.1681831,-0.3042649,-0.02539672,1.412276,0.2351997,-0.1875177,-0.1842882,-0.3060347,0.1174852,-0.330852,1.105547,-0.03707483,0.04986525,-0.1566425
1551,Walkforward5,0.7822649,-0.1360017,0.09805043,-0.07597141,0.1882244,0.1593874,-0.275945,-0.02630856,1.413129,0.2321046,-0.1083665,-0.1649115,-0.5248781,0.1686513,-0.4397884,1.415995,-0.04559215,0.04265904,-0.1547545
1552,Walkforward5,0.7992259,-0.1376554,0.09485573,-0.08696475,0.1908729,0.1516685,-0.2465342,-0.02718967,1.41381,0.2290244,-0.08268431,-0.1597349,-0.5496669,0.1324266,-0.3859423,1.470541,-0.04405556,0.03407001,-0.1540117
1553,Walkforward5,0.8331982,-0.1399525,0.09022073,-0.1051291,0.1953347,0.1396544,-0.1998785,-0.02804498,1.414847,0.2243661,-0.1148552,-0.2317499,-0.9082187,0.223089,-0.600706,2.332783,-0.04276568,0.05180836,-0.2329126
1554,Walkforward5,0.8502252,-0.1414076,0.08791401,-0.114906,0.1954369,0.1337802,-0.1803078,-0.02806632,1.415013,0.2238061,-0.07275268,-0.1153361,-0.4888442,0.005110353,-0.2937116,0.9785369,-0.00106683,0.008296967,-0.02800003
1555,Walkforward5,0.8671732,-0.1428519,0.08565491,-0.1253159,0.196309,0.1283814,-0.1549912,-0.02820014,1.414962,0.2227654,-0.07221475,-0.1129553,-0.5204927,0.04360229,-0.2699375,1.26583,-0.00669118,-0.002515316,-0.05203635
1556,Walkforward5,0.8841224,-0.1441426,0.08331892,-0.137457,0.197751,0.1221692,-0.1256394,-0.02839334,1.414382,0.2225824,-0.06453618,-0.1167994,-0.6070577,0.07210076,-0.310611,1.467589,-0.009659957,-0.02903342,-0.009153038
1557,Walkforward5,0.9012137,-0.1453065,0.08120044,-0.1495322,0.1982766,0.1176714,-0.09583875,-0.02853445,1.41364,0.2224462,-0.05819723,-0.1059238,-0.6037571,0.02628118,-0.2248906,1.490032,-0.007055327,-0.03709197,-0.006806105
1558,Walkforward5,0.9181933,-0.1467494,0.07997562,-0.1582799,0.1995056,0.1147506,-0.0735896,-0.02849909,1.412851,0.2227301,-0.07214472,-0.06124116,-0.4373878,0.06144866,-0.1460396,1.112457,0.001768023,-0.03945231,0.01419112
1559,Walkforward5,0.9521821,-0.1500047,0.07834361,-0.1749169,0.2011148,0.1108128,-0.03133381,-0.0283809,1.411314,0.2233672,-0.1627661,-0.08160062,-0.8318506,0.08046031,-0.1968928,2.11279,0.005909614,-0.07683635,0.03185496
1560,Walkforward5,0.9691566,-0.1519054,0.07791858,-0.1830479,0.2016638,0.1096158,-0.01082867,-0.02830202,1.410612,0.2236878,-0.09503216,-0.02125129,-0.4065484,0.02745241,-0.0598494,1.025257,0.003944058,-0.03509521,0.01603365
1561,Walkforward5,0.9861445,-0.1546272,0.07792851,-0.1921393,0.2024324,0.1084278,0.01191819,-0.0281869,1.410148,0.2238459,-0.1360916,0.0004965812,-0.4545726,0.03842935,-0.05939864,1.137343,0.00575576,-0.02318621,0.007902831
1562,Walkforward5,1.003131,-0.1573134,0.07809879,-0.200996,0.20237,0.1084685,0.03309134,-0.02797069,1.4097,0.2239645,-0.1343071,0.008513778,-0.442832,-0.003122538,0.002036989,1.058658,0.01081051,-0.02240539,0.005929917
1563,Walkforward5,1.020155,-0.1604823,0.07874268,-0.2085353,0.2010527,0.1084628,0.04669276,-0.02736973,1.409656,0.2238278,-0.1584455,0.0321947,-0.3769666,-0.06586313,-0.0002842396,0.6800708,0.03004801,-0.002211332,-0.006835163
1564,Walkforward5,1.037121,-0.1635927,0.07942045,-0.2154742,0.199543,0.1086929,0.06019656,-0.02676264,1.409731,0.223444,-0.1555204,0.03388859,-0.3469445,-0.07548556,0.01150407,0.6751903,0.03035441,0.003749132,-0.01918823
1565,Walkforward5,1.071143,-0.1708055,0.08087853,-0.2259886,0.1961452,0.108873,0.08678956,-0.02545563,1.411025,0.2207723,-0.3606401,0.07290393,-0.5257189,-0.1698889,0.009005517,1.32965,0.06535044,0.064677,-0.1335874
1566,Walkforward5,1.088223,-0.1761474,0.08260488,-0.2336946,0.1928408,0.1085479,0.100026,-0.02466286,1.412182,0.2188767,-0.2670981,0.08631721,-0.3853031,-0.1652181,-0.01625754,0.6618232,0.03963849,0.05787611,-0.09477958
1567,Walkforward5,1.10518,-0.180964,0.08432534,-0.2400495,0.1899237,0.1085709,0.1116877,-0.02402895,1.413316,0.2167044,-0.2408288,0.08602329,-0.3177412,-0.1458593,0.001150742,0.5830832,0.0316957,0.05668402,-0.1086146
1568,Walkforward5,1.122149,-0.1851552,0.08581552,-0.2433979,0.1879179,0.1086018,0.1201702,-0.0237128,1.41451,0.2138729,-0.2095595,0.07450879,-0.1674213,-0.10029,0.001544505,0.4241277,0.01580771,0.05971789,-0.1415744
1569,Walkforward5,1.139116,-0.1893704,0.08737534,-0.2483834,0.1859336,0.1087925,0.126156,-0.02343938,1.415446,0.2111195,-0.210759,0.07799082,-0.2492763,-0.09921342,0.009536743,0.2992906,0.0136706,0.04678965,-0.1376718
1570,Walkforward5,1.173099,-0.1977002,0.09091833,-0.2630572,0.1809657,0.1115316,0.1272723,-0.02303493,1.416395,0.2057336,-0.4164882,0.1771498,-0.7336878,-0.2483934,0.1369543,0.05581304,0.02022255,0.04745126,-0.2692953
1571,Walkforward5,1.190066,-0.2016201,0.0931494,-0.2669902,0.1795012,0.1132499,0.1261337,-0.02289877,1.417209,0.2025401,-0.195995,0.1115534,-0.1966506,-0.07322654,0.08591227,-0.05692989,0.006807968,0.04070997,-0.1596704
1572,Walkforward5,1.20707,-0.2049553,0.09510005,-0.2704546,0.1781144,0.1150815,0.124324,-0.022674,1.418143,0.1995123,-0.1667611,0.0975322,-0.1732185,-0.06934181,0.09158216,-0.0904873,0.01123864,0.0467062,-0.1513943
1573,Walkforward5,1.224056,-0.2075832,0.09653813,-0.273268,0.1768521,0.1166697,0.1219362,-0.02233021,1.419283,0.1967076,-0.1313984,0.07190406,-0.1406744,-0.06311238,0.07940978,-0.1193892,0.01718961,0.05696416,-0.1402311
1574,Walkforward5,1.24108,-0.2091531,0.09853368,-0.2780691,0.1729086,0.118935,0.1199814,-0.02133518,1.420577,0.1932469,-0.07849336,0.0997778,-0.2400547,-0.1971737,0.1132645,-0.09773821,0.04975135,0.06473064,-0.1730382
1575,Walkforward5,1.258067,-0.2094704,0.1012215,-0.2850986,0.1675007,0.1216682,0.117874,-0.01964605,1.422049,0.1890413,-0.01586527,0.1343895,-0.3514707,-0.2703957,0.1366608,-0.1053695,0.08445662,0.07361174,-0.2102777
1576,Walkforward5,1.292056,-0.2088116,0.1068233,-0.3052131,0.1643502,0.1329853,0.1044274,-0.01602014,1.42126,0.1896933,0.03294051,0.2800897,-1.005726,-0.1575261,0.5658552,-0.6723292,0.1812956,-0.03945231,0.03259927
1577,Walkforward5,1.309005,-0.2079426,0.1097073,-0.3151334,0.1628891,0.1381073,0.09655923,-0.0149139,1.419799,0.1928417,0.04344881,0.1442026,-0.496015,-0.07305667,0.256101,-0.3934104,0.05531176,-0.07305741,0.1574196
1578,Walkforward5,1.325955,-0.2066148,0.1125521,-0.3241914,0.1605081,0.141596,0.089016,-0.01449488,1.417973,0.1971264,0.06639287,0.1422368,-0.4529029,-0.1190469,0.1744352,-0.3771618,0.02095089,-0.09130239,0.2142362
1579,Walkforward5,1.342906,-0.2069964,0.1160164,-0.3335791,0.1583465,0.1441116,0.08150846,-0.0135744,1.416493,0.2013025,-0.01907945,0.1732174,-0.4693851,-0.1080796,0.1257785,-0.375377,0.04602396,-0.07400513,0.2088018
1580,Walkforward5,1.359853,-0.2086588,0.1200096,-0.3432221,0.1562334,0.1458883,0.07404669,-0.01225291,1.415271,0.2054004,-0.08311942,0.1996614,-0.4821494,-0.1056559,0.08883402,-0.3730882,0.06607473,-0.06111264,0.2048962
1581,Walkforward5,1.376803,-0.2102883,0.1242136,-0.3527326,0.1547744,0.1478477,0.06497062,-0.01084696,1.413565,0.2106634,-0.0814788,0.2102003,-0.4755259,-0.07295012,0.09797066,-0.4538037,0.07029744,-0.08529425,0.2631523
1582,Walkforward5,1.410731,-0.2133058,0.1326512,-0.3692861,0.1531436,0.1513506,0.04596137,-0.007837304,1.409608,0.2218936,-0.1508743,0.4218757,-0.8276746,-0.08153915,0.1751445,-0.9504626,0.1504828,-0.1978517,0.561507
1583,Walkforward5,1.427668,-0.2144967,0.1364842,-0.3751045,0.152846,0.1521878,0.03777272,-0.006280235,1.407832,0.2265868,-0.05954504,0.1916543,-0.2909169,-0.01488179,0.04186258,-0.4094323,0.07785347,-0.088799,0.2346613
1584,Walkforward5,1.444635,-0.2158118,0.1400254,-0.378671,0.1524285,0.1520753,0.02945083,-0.004770843,1.406308,0.2307078,-0.06575584,0.1770586,-0.1783252,-0.02087429,-0.005628914,-0.4160945,0.07546956,-0.07618666,0.2060495
1585,Walkforward5,1.46157,-0.2171109,0.1434067,-0.3810788,0.1519509,0.1515289,0.02105355,-0.003290279,1.404896,0.2345355,-0.06495118,0.1690641,-0.120391,-0.0238806,-0.02731755,-0.4198644,0.07402824,-0.07058978,0.1913853
1586,Walkforward5,1.478717,-0.2191736,0.1473839,-0.3813104,0.1518084,0.1499831,0.01061664,-0.001806799,1.403831,0.2381147,-0.1031354,0.1988605,-0.01158267,-0.007125735,-0.07729158,-0.5218452,0.07417399,-0.05329251,0.17896
1587,Walkforward5,1.512735,-0.2232728,0.155586,-0.3788662,0.1521047,0.1464536,-0.01061348,0.0009843042,1.402164,0.2442548,-0.2049632,0.4101075,0.1222134,0.01481697,-0.1764759,-1.061506,0.1395552,-0.08332133,0.3070064
1588,Walkforward5,1.529724,-0.2250302,0.1595338,-0.37688,0.1524978,0.1448907,-0.02026789,0.002250256,1.40149,0.2467503,-0.08786619,0.1973853,0.09931028,0.01965538,-0.07814392,-0.4827204,0.06329757,-0.03370643,0.1247734
1589,Walkforward5,1.546724,-0.2298851,0.160248,-0.3700466,0.1481409,0.1411679,-0.02872868,0.004301272,1.401427,0.2483685,-0.2427474,0.03571436,0.3416702,-0.2178453,-0.1861386,-0.4230395,0.1025508,-0.003159046,0.08091256
1590,Walkforward5,1.563718,-0.23568,0.1601264,-0.3617238,0.1423589,0.1370437,-0.03688866,0.006575114,1.401475,0.2497307,-0.2897471,-0.006081164,0.4161373,-0.2890989,-0.2062112,-0.4079989,0.1136921,0.002402067,0.06810725
1591,Walkforward5,1.580668,-0.2419477,0.1591256,-0.3485314,0.1389526,0.1323486,-0.04750662,0.008864428,1.401799,0.2503743,-0.3133819,-0.05004033,0.6596193,-0.1703195,-0.2347559,-0.530898,0.1144657,0.01622438,0.03218204
1592,Walkforward5,1.597701,-0.2483196,0.1581934,-0.3340026,0.1358335,0.1276671,-0.05877531,0.01118149,1.402087,0.2508425,-0.3185943,-0.04660934,0.7264405,-0.1559548,-0.2340712,-0.5634344,0.1158531,0.01436472,0.02340674
1593,Walkforward5,1.63167,-0.2594794,0.1572925,-0.3095675,0.1378227,0.1219544,-0.07769603,0.01620855,1.402887,0.2503054,-0.5579904,-0.04504696,1.221757,0.09946153,-0.2856348,-0.9460364,0.2513531,0.0400424,-0.02685487
1594,Walkforward5,1.648619,-0.2657257,0.1563981,-0.2954606,0.1393817,0.1193044,-0.08726325,0.01935168,1.403545,0.2494042,-0.3123164,-0.04471764,0.7053465,0.07794872,-0.1325022,-0.4783608,0.1571563,0.03290176,-0.04505962
1595,Walkforward5,1.665675,-0.2719301,0.1557689,-0.2809112,0.1408895,0.1166952,-0.09698203,0.02261261,1.404167,0.2483824,-0.3102183,-0.0314638,0.7274687,0.07539392,-0.1304585,-0.4859392,0.1630466,0.03108382,-0.05108714
1596,Walkforward5,1.682635,-0.2792819,0.1528427,-0.2583541,0.1429419,0.1135595,-0.1096893,0.02688624,1.405495,0.2452243,-0.3675893,-0.1463063,1.127856,0.1026161,-0.1567852,-0.6353635,0.2136814,0.0664115,-0.1579039
